312 	[21, 71, 17, 25]
332 	[40, 36, 94, 60]
232 	[90, 25, 39, 43]
222 	[83, 97, 52, 84]
323 	[20, 57, 2, 41]
232 	[89, 20, 73, 92]
221 	[88, 55, 77, 43]
331 	[9, 52, 95, 26]
323 	[2, 97, 8, 85]
213 	[88, 87, 8, 36]
332 	[57, 54, 73, 66]
233 	[50, 14, 13, 63]
231 	[41, 25, 56, 29]
222 	[78, 81, 37, 49]
223 	[84, 66, 22, 60]
331 	[25, 31, 93, 24]
331 	[22, 3, 98, 18]
231 	[66, 42, 95, 30]
322 	[36, 56, 70, 53]
231 	[52, 14, 79, 29]
232 	[84, 12, 92, 79]
223 	[60, 63, 38, 70]
221 	[68, 50, 77, 30]
131 	[78, 11, 36, 1]
312 	[25, 92, 18, 29]
332 	[64, 39, 61, 94]
332 	[36, 56, 94, 69]
223 	[96, 50, 11, 53]
332 	[36, 23, 86, 100]
223 	[58, 41, 16, 67]
321 	[1, 80, 52, 13]
332 	[7, 49, 63, 78]
321 	[61, 78, 80, 31]
322 	[16, 87, 42, 28]
232 	[70, 24, 64, 83]
123 	[100, 26, 6, 32]
223 	[65, 48, 18, 63]
313 	[6, 96, 22, 46]
322 	[29, 91, 39, 60]
232 	[32, 8, 18, 27]
321 	[52, 84, 90, 31]
233 	[73, 36, 23, 66]
232 	[45, 12, 39, 60]
323 	[4, 99, 48, 92]
231 	[40, 3, 65, 20]
323 	[5, 87, 3, 86]
332 	[24, 44, 68, 71]
222 	[100, 64, 55, 45]
131 	[88, 10, 41, 13]
311 	[17, 97, 50, 2]
233 	[46, 2, 19, 41]
221 	[88, 44, 65, 37]
332 	[27, 39, 60, 81]
321 	[9, 92, 82, 17]
233 	[97, 18, 8, 67]
221 	[95, 92, 63, 5]
332 	[6, 58, 90, 85]
231 	[66, 51, 89, 32]
312 	[52, 95, 33, 28]
322 	[52, 53, 66, 58]
331 	[22, 36, 92, 4]
221 	[92, 99, 63, 33]
221 	[82, 89, 71, 18]
211 	[75, 87, 21, 11]
322 	[43, 93, 69, 67]
233 	[98, 55, 24, 96]
233 	[86, 39, 5, 86]
233 	[82, 31, 3, 70]
331 	[11, 11, 72, 33]
223 	[75, 63, 20, 70]
222 	[57, 34, 45, 26]
231 	[82, 44, 78, 43]
323 	[10, 82, 53, 94]
221 	[82, 30, 43, 5]
222 	[100, 98, 51, 33]
333 	[35, 31, 48, 99]
233 	[50, 5, 16, 33]
322 	[53, 98, 51, 67]
321 	[34, 71, 56, 28]
331 	[52, 19, 94, 28]
321 	[28, 90, 71, 37]
233 	[79, 20, 20, 91]
322 	[25, 89, 98, 66]
232 	[32, 14, 26, 28]
233 	[99, 25, 51, 89]
323 	[51, 70, 29, 70]
213 	[61, 65, 4, 18]
231 	[31, 15, 47, 7]
223 	[74, 36, 20, 55]
233 	[58, 12, 43, 87]
133 	[54, 2, 5, 30]
232 	[84, 61, 93, 75]
321 	[70, 65, 96, 45]
323 	[41, 68, 41, 72]
231 	[42, 24, 61, 7]
322 	[28, 61, 54, 59]
233 	[32, 8, 5, 40]
331 	[36, 33, 97, 22]
232 	[87, 28, 40, 55]
232 	[74, 30, 87, 78]
321 	[16, 94, 73, 40]
222 	[62, 47, 60, 41]
332 	[53, 42, 70, 83]
221 	[88, 44, 69, 2]
223 	[52, 41, 14, 52]
122 	[89, 27, 30, 24]
332 	[15, 10, 31, 22]
332 	[64, 40, 68, 98]
322 	[10, 84, 93, 90]
222 	[56, 45, 43, 56]
332 	[5, 24, 59, 43]
223 	[78, 44, 21, 67]
222 	[53, 58, 55, 34]
332 	[23, 58, 96, 76]
233 	[63, 17, 35, 95]
322 	[4, 68, 50, 85]
232 	[74, 35, 57, 96]
322 	[7, 95, 63, 38]
