0 	[21, 71, 17, 25]
1 	[40, 36, 94, 60]
2 	[90, 25, 39, 43]
0 	[83, 97, 52, 84]
1 	[20, 57, 2, 41]
2 	[89, 20, 73, 92]
0 	[88, 55, 77, 43]
1 	[9, 52, 95, 26]
2 	[2, 97, 8, 85]
0 	[88, 87, 8, 36]
1 	[57, 54, 73, 66]
2 	[50, 14, 13, 63]
0 	[41, 25, 56, 29]
1 	[78, 81, 37, 49]
2 	[84, 66, 22, 60]
0 	[25, 31, 93, 24]
1 	[22, 3, 98, 18]
2 	[66, 42, 95, 30]
0 	[36, 56, 70, 53]
1 	[52, 14, 79, 29]
2 	[84, 12, 92, 79]
0 	[60, 63, 38, 70]
1 	[68, 50, 77, 30]
2 	[78, 11, 36, 1]
0 	[25, 92, 18, 29]
1 	[64, 39, 61, 94]
2 	[36, 56, 94, 69]
0 	[96, 50, 11, 53]
1 	[36, 23, 86, 100]
2 	[58, 41, 16, 67]
0 	[1, 80, 52, 13]
1 	[7, 49, 63, 78]
2 	[61, 78, 80, 31]
0 	[16, 87, 42, 28]
1 	[70, 24, 64, 83]
2 	[100, 26, 6, 32]
0 	[65, 48, 18, 63]
1 	[6, 96, 22, 46]
2 	[29, 91, 39, 60]
0 	[32, 8, 18, 27]
1 	[52, 84, 90, 31]
2 	[73, 36, 23, 66]
0 	[45, 12, 39, 60]
1 	[4, 99, 48, 92]
2 	[40, 3, 65, 20]
0 	[5, 87, 3, 86]
1 	[24, 44, 68, 71]
2 	[100, 64, 55, 45]
0 	[88, 10, 41, 13]
1 	[17, 97, 50, 2]
2 	[46, 2, 19, 41]
0 	[88, 44, 65, 37]
1 	[27, 39, 60, 81]
2 	[9, 92, 82, 17]
0 	[97, 18, 8, 67]
1 	[95, 92, 63, 5]
2 	[6, 58, 90, 85]
0 	[66, 51, 89, 32]
1 	[52, 95, 33, 28]
2 	[52, 53, 66, 58]
0 	[22, 36, 92, 4]
1 	[92, 99, 63, 33]
2 	[82, 89, 71, 18]
0 	[75, 87, 21, 11]
1 	[43, 93, 69, 67]
2 	[98, 55, 24, 96]
0 	[86, 39, 5, 86]
1 	[82, 31, 3, 70]
2 	[11, 11, 72, 33]
0 	[75, 63, 20, 70]
1 	[57, 34, 45, 26]
2 	[82, 44, 78, 43]
0 	[10, 82, 53, 94]
1 	[82, 30, 43, 5]
2 	[100, 98, 51, 33]
0 	[35, 31, 48, 99]
1 	[50, 5, 16, 33]
2 	[53, 98, 51, 67]
0 	[34, 71, 56, 28]
1 	[52, 19, 94, 28]
2 	[28, 90, 71, 37]
0 	[79, 20, 20, 91]
1 	[25, 89, 98, 66]
2 	[32, 14, 26, 28]
0 	[99, 25, 51, 89]
1 	[51, 70, 29, 70]
2 	[61, 65, 4, 18]
0 	[31, 15, 47, 7]
1 	[74, 36, 20, 55]
2 	[58, 12, 43, 87]
0 	[54, 2, 5, 30]
1 	[84, 61, 93, 75]
2 	[70, 65, 96, 45]
0 	[41, 68, 41, 72]
1 	[42, 24, 61, 7]
2 	[28, 61, 54, 59]
0 	[32, 8, 5, 40]
1 	[36, 33, 97, 22]
2 	[87, 28, 40, 55]
0 	[74, 30, 87, 78]
1 	[16, 94, 73, 40]
2 	[62, 47, 60, 41]
0 	[53, 42, 70, 83]
1 	[88, 44, 69, 2]
2 	[52, 41, 14, 52]
0 	[89, 27, 30, 24]
1 	[15, 10, 31, 22]
2 	[64, 40, 68, 98]
0 	[10, 84, 93, 90]
1 	[56, 45, 43, 56]
2 	[5, 24, 59, 43]
0 	[78, 44, 21, 67]
1 	[53, 58, 55, 34]
2 	[23, 58, 96, 76]
0 	[63, 17, 35, 95]
1 	[4, 68, 50, 85]
2 	[74, 35, 57, 96]
0 	[7, 95, 63, 38]
1 	[86, 27, 5, 2]
2 	[58, 74, 11, 6]
0 	[21, 97, 28, 89]
1 	[52, 53, 21, 25]
2 	[75, 33, 34, 23]
0 	[65, 59, 70, 47]
1 	[11, 93, 75, 53]
2 	[78, 63, 27, 37]
0 	[48, 18, 14, 65]
1 	[21, 22, 16, 4]
2 	[99, 84, 15, 26]
0 	[30, 54, 70, 72]
1 	[34, 21, 72, 30]
2 	[97, 32, 94, 96]
0 	[66, 45, 86, 55]
1 	[22, 51, 12, 97]
2 	[45, 37, 69, 89]
0 	[57, 37, 19, 4]
1 	[87, 22, 4, 98]
2 	[40, 28, 74, 59]
0 	[49, 69, 63, 58]
1 	[90, 32, 61, 35]
2 	[67, 40, 100, 43]
0 	[100, 87, 33, 41]
1 	[26, 32, 99, 78]
2 	[5, 56, 97, 22]
0 	[35, 65, 29, 43]
1 	[5, 68, 62, 65]
2 	[16, 46, 28, 5]
0 	[51, 78, 11, 24]
1 	[46, 14, 76, 31]
2 	[62, 55, 90, 9]
0 	[55, 49, 34, 48]
1 	[81, 7, 4, 47]
2 	[39, 92, 33, 54]
0 	[88, 47, 66, 91]
1 	[62, 85, 53, 64]
2 	[75, 55, 26, 38]
0 	[76, 9, 12, 98]
1 	[19, 76, 42, 67]
2 	[78, 96, 85, 43]
0 	[97, 86, 75, 26]
1 	[23, 37, 39, 43]
2 	[63, 4, 98, 40]
0 	[69, 19, 68, 90]
1 	[65, 23, 49, 23]
2 	[97, 61, 32, 10]
0 	[10, 59, 94, 51]
1 	[70, 74, 25, 88]
2 	[46, 61, 65, 55]
0 	[95, 20, 67, 68]
1 	[7, 50, 63, 89]
2 	[73, 50, 54, 73]
0 	[15, 55, 33, 1]
1 	[10, 12, 26, 40]
2 	[69, 25, 79, 88]
0 	[76, 69, 7, 88]
1 	[67, 98, 73, 78]
2 	[6, 24, 65, 30]
0 	[54, 62, 57, 42]
1 	[79, 77, 61, 27]
2 	[27, 51, 63, 10]
0 	[1, 59, 70, 27]
1 	[53, 15, 14, 26]
2 	[64, 93, 25, 47]
0 	[60, 46, 80, 30]
1 	[74, 79, 84, 37]
2 	[14, 91, 81, 100]
0 	[38, 75, 73, 4]
1 	[94, 29, 46, 58]
2 	[10, 65, 2, 97]
0 	[23, 48, 30, 16]
1 	[65, 78, 24, 92]
2 	[43, 70, 87, 67]
0 	[60, 39, 70, 30]
1 	[43, 65, 49, 31]
2 	[3, 93, 54, 78]
0 	[86, 20, 16, 62]
1 	[30, 77, 67, 78]
2 	[86, 98, 57, 80]
0 	[13, 51, 65, 59]
1 	[49, 83, 99, 100]
2 	[81, 54, 79, 96]
0 	[73, 6, 69, 51]
1 	[51, 85, 50, 37]
2 	[61, 73, 96, 43]
0 	[26, 69, 18, 12]
1 	[50, 15, 67, 96]
2 	[51, 73, 80, 82]
0 	[14, 46, 15, 2]
1 	[47, 64, 30, 94]
2 	[57, 29, 71, 53]
0 	[57, 22, 100, 26]
1 	[65, 55, 66, 20]
2 	[58, 20, 31, 91]
0 	[90, 46, 100, 21]
1 	[4, 94, 79, 44]
2 	[33, 36, 85, 36]
0 	[72, 71, 49, 41]
1 	[67, 76, 68, 70]
2 	[71, 86, 92, 38]
0 	[87, 18, 30, 35]
1 	[42, 88, 88, 81]
2 	[95, 42, 5, 19]
0 	[33, 69, 42, 51]
1 	[54, 74, 6, 70]
2 	[29, 83, 3, 64]
0 	[73, 37, 78, 74]
1 	[95, 23, 23, 52]
2 	[78, 78, 30, 96]
0 	[73, 66, 18, 79]
1 	[98, 20, 80, 40]
2 	[84, 98, 33, 72]
0 	[47, 53, 82, 33]
1 	[86, 54, 9, 56]
2 	[70, 89, 1, 23]
0 	[9, 82, 62, 98]
1 	[20, 30, 45, 54]
2 	[7, 22, 28, 56]
0 	[34, 61, 32, 34]
1 	[1, 97, 66, 49]
2 	[24, 17, 35, 26]
0 	[44, 23, 83, 67]
1 	[87, 4, 56, 12]
2 	[15, 35, 66, 48]
0 	[45, 3, 3, 63]
1 	[20, 54, 17, 58]
2 	[89, 21, 96, 65]
0 	[18, 72, 19, 66]
1 	[12, 79, 13, 19]
2 	[5, 94, 41, 1]
0 	[61, 100, 23, 11]
1 	[24, 33, 52, 23]
2 	[96, 7, 42, 20]
0 	[21, 56, 23, 86]
1 	[94, 95, 70, 67]
2 	[78, 34, 66, 100]
0 	[28, 7, 19, 48]
1 	[64, 68, 53, 44]
2 	[17, 65, 28, 2]
0 	[79, 44, 56, 9]
1 	[7, 1, 19, 26]
2 	[85, 6, 39, 14]
0 	[87, 22, 77, 69]
1 	[50, 65, 66, 94]
2 	[95, 70, 88, 16]
0 	[9, 30, 82, 10]
1 	[57, 75, 70, 85]
2 	[45, 18, 25, 26]
0 	[91, 81, 71, 45]
1 	[81, 83, 95, 25]
2 	[39, 88, 67, 86]
0 	[69, 51, 77, 56]
1 	[26, 21, 46, 16]
2 	[2, 57, 63, 85]
0 	[32, 37, 89, 94]
1 	[85, 83, 21, 49]
2 	[67, 4, 13, 31]
0 	[8, 15, 72, 45]
1 	[56, 34, 41, 99]
2 	[32, 24, 9, 17]
0 	[90, 74, 89, 17]
1 	[27, 94, 42, 74]
2 	[86, 48, 67, 97]
0 	[75, 31, 7, 68]
1 	[29, 19, 23, 20]
2 	[83, 64, 14, 87]
0 	[16, 47, 17, 17]
1 	[53, 95, 17, 95]
2 	[74, 83, 75, 63]
0 	[74, 54, 71, 35]
1 	[48, 71, 46, 8]
2 	[15, 95, 16, 34]
0 	[71, 21, 5, 52]
1 	[17, 58, 94, 97]
2 	[22, 96, 39, 90]
0 	[33, 16, 27, 68]
1 	[11, 16, 79, 25]
2 	[87, 77, 88, 80]
0 	[54, 89, 81, 97]
1 	[44, 12, 11, 64]
2 	[28, 89, 40, 18]
0 	[79, 81, 65, 16]
1 	[78, 31, 53, 96]
2 	[36, 4, 23, 51]
0 	[29, 34, 52, 6]
1 	[41, 35, 43, 5]
2 	[78, 94, 5, 10]
0 	[16, 42, 34, 18]
1 	[51, 93, 29, 17]
2 	[52, 59, 67, 5]
0 	[75, 62, 11, 6]
1 	[48, 62, 100, 10]
2 	[29, 29, 70, 54]
0 	[61, 14, 34, 15]
1 	[96, 28, 50, 11]
2 	[44, 57, 18, 85]
0 	[31, 4, 65, 54]
1 	[72, 54, 23, 52]
2 	[63, 33, 32, 62]
0 	[27, 47, 17, 61]
1 	[71, 1, 83, 51]
2 	[93, 22, 15, 67]
0 	[58, 72, 16, 5]
1 	[45, 1, 29, 93]
2 	[86, 3, 82, 76]
0 	[59, 32, 41, 76]
1 	[63, 25, 11, 75]
2 	[3, 80, 29, 49]
0 	[45, 43, 90, 99]
1 	[40, 91, 55, 9]
2 	[85, 13, 55, 91]
0 	[65, 50, 45, 79]
1 	[51, 46, 84, 4]
2 	[43, 47, 91, 25]
0 	[71, 82, 24, 34]
1 	[63, 84, 73, 56]
2 	[11, 59, 87, 47]
0 	[34, 91, 94, 64]
1 	[88, 53, 20, 6]
2 	[64, 72, 68, 85]
0 	[32, 1, 48, 1]
1 	[94, 92, 43, 13]
2 	[44, 69, 96, 34]
0 	[7, 21, 68, 18]
1 	[28, 38, 21, 86]
2 	[52, 23, 38, 86]
0 	[63, 69, 61, 37]
1 	[79, 29, 11, 70]
2 	[4, 94, 55, 57]
0 	[66, 74, 81, 61]
1 	[54, 59, 99, 53]
2 	[27, 32, 87, 34]
0 	[93, 15, 33, 51]
1 	[52, 18, 91, 8]
2 	[81, 32, 70, 37]
0 	[65, 80, 42, 76]
1 	[19, 10, 53, 45]
2 	[82, 78, 51, 50]
0 	[81, 34, 82, 65]
1 	[18, 68, 99, 8]
2 	[45, 42, 54, 9]
0 	[67, 40, 84, 95]
1 	[12, 73, 42, 66]
2 	[30, 42, 53, 5]
0 	[38, 38, 14, 58]
1 	[29, 88, 82, 34]
2 	[9, 76, 100, 38]
0 	[90, 12, 38, 66]
1 	[50, 75, 51, 7]
2 	[82, 22, 40, 5]
0 	[45, 92, 57, 80]
1 	[23, 75, 94, 1]
2 	[46, 45, 67, 6]
0 	[22, 51, 85, 31]
1 	[23, 28, 73, 97]
2 	[24, 49, 4, 91]
0 	[91, 54, 97, 25]
1 	[59, 14, 36, 8]
2 	[64, 16, 60, 24]
0 	[42, 5, 49, 53]
1 	[54, 30, 28, 66]
2 	[40, 19, 84, 67]
0 	[67, 79, 58, 39]
1 	[31, 44, 69, 6]
2 	[28, 31, 77, 21]
0 	[22, 56, 27, 99]
1 	[52, 14, 2, 100]
2 	[7, 90, 24, 2]
0 	[49, 3, 53, 34]
1 	[96, 45, 77, 15]
2 	[64, 24, 21, 79]
0 	[35, 11, 64, 73]
1 	[92, 7, 56, 85]
2 	[56, 27, 38, 25]
0 	[99, 81, 62, 22]
1 	[70, 17, 93, 61]
2 	[76, 61, 100, 20]
0 	[27, 54, 94, 66]
1 	[74, 44, 7, 76]
2 	[6, 30, 76, 91]
0 	[12, 31, 9, 100]
1 	[26, 16, 55, 49]
2 	[56, 31, 12, 58]
0 	[69, 82, 75, 39]
1 	[35, 76, 11, 36]
2 	[91, 66, 77, 72]
0 	[42, 20, 33, 73]
1 	[15, 66, 65, 44]
2 	[10, 84, 35, 48]
0 	[39, 51, 6, 55]
1 	[11, 57, 2, 63]
2 	[47, 8, 49, 2]
0 	[79, 19, 31, 15]
1 	[26, 12, 99, 25]
2 	[24, 48, 99, 74]
0 	[70, 41, 86, 21]
1 	[47, 52, 73, 62]
2 	[38, 43, 23, 71]
0 	[96, 4, 66, 98]
1 	[57, 9, 26, 72]
2 	[30, 82, 17, 10]
0 	[51, 50, 6, 77]
1 	[46, 65, 91, 80]
2 	[59, 28, 63, 37]
0 	[53, 11, 67, 31]
1 	[20, 62, 30, 58]
2 	[69, 17, 16, 43]
0 	[61, 87, 96, 83]
1 	[5, 73, 68, 18]
2 	[89, 26, 56, 55]
0 	[2, 33, 80, 55]
1 	[89, 16, 3, 80]
2 	[56, 6, 91, 16]
0 	[96, 8, 62, 95]
1 	[75, 14, 42, 61]
2 	[82, 42, 2, 18]
0 	[14, 87, 58, 72]
1 	[22, 10, 37, 27]
2 	[10, 42, 50, 49]
0 	[32, 62, 21, 27]
1 	[84, 21, 62, 59]
2 	[60, 46, 79, 97]
0 	[31, 10, 9, 73]
1 	[37, 19, 51, 12]
2 	[74, 51, 45, 4]
0 	[39, 70, 16, 64]
1 	[4, 7, 24, 69]
2 	[32, 77, 57, 72]
0 	[89, 64, 97, 46]
1 	[72, 50, 57, 43]
2 	[27, 85, 82, 27]
0 	[92, 2, 44, 1]
1 	[16, 67, 41, 5]
2 	[53, 66, 73, 56]
0 	[68, 98, 7, 91]
1 	[44, 52, 10, 95]
2 	[1, 44, 17, 78]
0 	[25, 16, 5, 23]
1 	[37, 18, 8, 38]
2 	[20, 65, 63, 46]
0 	[35, 31, 39, 77]
1 	[49, 21, 96, 65]
2 	[8, 65, 88, 34]
0 	[3, 21, 22, 5]
1 	[89, 90, 96, 74]
2 	[68, 25, 6, 100]
0 	[11, 23, 39, 63]
1 	[44, 46, 82, 70]
2 	[23, 22, 20, 20]
0 	[83, 61, 44, 7]
1 	[62, 49, 90, 28]
2 	[2, 90, 1, 17]
0 	[74, 80, 49, 35]
1 	[10, 31, 68, 39]
2 	[39, 21, 86, 68]
0 	[87, 38, 74, 72]
1 	[70, 39, 10, 63]
2 	[73, 60, 96, 80]
0 	[2, 16, 35, 51]
1 	[36, 38, 3, 2]
2 	[42, 59, 32, 97]
0 	[89, 95, 77, 65]
1 	[63, 75, 89, 61]
2 	[97, 10, 35, 69]
0 	[48, 10, 83, 95]
1 	[1, 66, 9, 4]
2 	[87, 20, 77, 79]
0 	[31, 67, 30, 32]
1 	[11, 9, 1, 44]
2 	[36, 63, 72, 79]
0 	[86, 9, 82, 53]
1 	[93, 24, 64, 8]
2 	[57, 96, 63, 22]
0 	[62, 27, 28, 5]
1 	[19, 13, 24, 62]
2 	[21, 23, 55, 31]
0 	[40, 99, 65, 3]
1 	[2, 75, 82, 50]
2 	[5, 10, 87, 56]
0 	[72, 26, 81, 33]
1 	[5, 38, 48, 51]
